"","metabolite","date","treatment","nmol","replicate","pn_nm","pc_nm","cn_ratio","nm_metab_per_pc_nm"
"252","Threonic acid",2022-07-27,"LH",0.104037732870349,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,5.19649643728248e-06
"253","Threonic acid",2022-07-27,"LH",0.0864812574778006,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,3.05992479843842e-06
"254","Threonic acid",2022-07-27,"LH",0.146201086552303,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,5.13074550912194e-06
"255","Threonic acid",2022-07-27,"LL",0.0535650318629068,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,5.50115682284845e-06
"256","Threonic acid",2022-07-27,"LL",0.0468370845016832,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,4.87716440497447e-06
"257","Threonic acid",2022-07-27,"LL",0.0409019775383629,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,3.92877827250014e-06
"258","Threonic acid",2022-07-27,"RH",0.257552886079948,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,8.25925294294209e-06
"259","Threonic acid",2022-07-27,"RH",0.072979438805149,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,3.22096957600637e-06
"260","Threonic acid",2022-07-27,"RL",0.0618207294771252,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,5.15441104040049e-06
"261","Threonic acid",2022-07-27,"RL",0.0374241438708957,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,2.07077364226919e-06
"262","Threonic acid",2022-07-27,"RL",0.0851623814075887,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,3.90183528033999e-06
"263","Threonic acid",2022-07-27,"ZF",0.0948771079968625,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.19401942589711e-05
"264","Threonic acid",2022-07-27,"ZF",0.00948845044631944,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.29095265400931e-06
"265","Threonic acid",2022-07-27,"ZF",0.0232888381212102,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,4.3699157748018e-06
"266","Threonic acid",2022-07-27,"ZH",0.021076306803777,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.52403257758753e-06
"267","Threonic acid",2022-07-27,"ZH",0.0206818370428649,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,2.02999485441669e-06
"268","Threonic acid",2022-07-27,"ZL",0.00416461583067335,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,5.54413704111793e-07
"269","Threonic acid",2022-07-27,"ZL",0.0240021918364099,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,3.08839419693308e-06
"270","Threonic acid",2022-07-27,"ZL",0.0464675904798233,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,5.31597735551736e-06
"271","Allopurinol",2022-07-27,"C",0.0005738306642005,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.04381476861369e-07
"272","Allopurinol",2022-07-27,"LH",0.00051197309755607,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.55721294960362e-08
"273","Allopurinol",2022-07-27,"LH",0.00164447656777045,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,5.81857245942959e-08
"274","Allopurinol",2022-07-27,"LL",0.00065903808507383,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,6.76835564571273e-08
"275","Allopurinol",2022-07-27,"LL",0.0539665420489626,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,5.61955768043802e-06
"276","Allopurinol",2022-07-27,"RH",0.0234335334249098,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,7.51470825464327e-07
"277","Allopurinol",2022-07-27,"RL",0.0181141558646751,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.5102993084377e-06
"278","Allopurinol",2022-07-27,"ZF",0.0431358170082231,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,5.42860175095816e-06
"279","Allopurinol",2022-07-27,"ZF",0.00057564320996256,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,7.83192296642983e-08
"280","Allopurinol",2022-07-27,"ZF",0.00150537256556057,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.82467991187838e-07
"281","Allopurinol",2022-07-27,"ZH",0.0570625123710136,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,4.12620335346567e-06
"282","Allopurinol",2022-07-27,"ZL",0.0571478619523388,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,7.60779844174555e-06
"283","Allopurinol",2022-07-27,"ZL",0.00108662118435516,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.39817004334425e-07
"284","Allopurinol",2022-07-27,"ZL",0.00119594257188649,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,1.36818017999197e-07
"285","Salicylic acid",2022-07-27,"C",0.00302572297450789,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,2.63581409002484e-07
"286","Salicylic acid",2022-07-27,"C",0.00233376425436021,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,2.19637264956078e-07
"287","Salicylic acid",2022-07-27,"C",0.00297167097385191,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,5.40555645329444e-07
"288","Salicylic acid",2022-07-27,"LH",0.00159985176986702,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,7.99096999994647e-08
"289","Salicylic acid",2022-07-27,"LH",0.00263767346039965,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,9.33275332372634e-08
"290","Salicylic acid",2022-07-27,"LH",0.00027817764779199,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,9.76229897331345e-09
"291","Salicylic acid",2022-07-27,"LL",0.00190102739105108,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,1.95236508576491e-07
"292","Salicylic acid",2022-07-27,"LL",0.00335409918055328,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,3.49263693677616e-07
"293","Salicylic acid",2022-07-27,"LL",0.00228908948782839,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,2.19875066802176e-07
"294","Salicylic acid",2022-07-27,"RH",0.00109628706236479,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.51559335403257e-08
"295","Salicylic acid",2022-07-27,"RH",0.00025400004917464,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.12103688941756e-08
"296","Salicylic acid",2022-07-27,"RL",0.00161424005194818,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.3459007708243e-07
"297","Salicylic acid",2022-07-27,"RL",0.0018548049562237,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.02631104352004e-07
"298","Salicylic acid",2022-07-27,"RL",0.00307894137333801,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,1.41066065532994e-07
"299","Salicylic acid",2022-07-27,"ZF",0.00141585225439415,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.78183666391132e-07
"300","Salicylic acid",2022-07-27,"ZF",0.00268738758589387,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,3.65632950921623e-07
"301","Salicylic acid",2022-07-27,"ZF",0.00281496012192386,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,5.28198898468442e-07
"302","Salicylic acid",2022-07-27,"ZH",0.00239248442524104,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.73001097364207e-07
"303","Salicylic acid",2022-07-27,"ZH",0.00451027660202238,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,4.42699469835545e-07
"304","Salicylic acid",2022-07-27,"ZL",0.00209536671483194,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,2.78945302298077e-07
"305","Salicylic acid",2022-07-27,"ZL",0.00127506162450649,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.64063888360577e-07
"306","Salicylic acid",2022-07-27,"ZL",0.00294198531184932,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,3.36568501541876e-07
"307","Urocanic acid",2022-07-27,"C",0.00725881915806537,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,6.32341360229211e-07
"308","Urocanic acid",2022-07-27,"C",0.00594224283858132,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,5.59241561067031e-07
"309","Urocanic acid",2022-07-27,"C",0.0538703407890195,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,9.7991726155268e-06
"310","Urocanic acid",2022-07-27,"LH",0.005649504241192,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.8218251063152e-07
"311","Urocanic acid",2022-07-27,"LH",0.0122541170227861,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,4.33581537255223e-07
"312","Urocanic acid",2022-07-27,"LL",0.022134677073633,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,2.27324292678121e-06
"313","Urocanic acid",2022-07-27,"LL",0.0321395877894747,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,3.34670817419784e-06
"314","Urocanic acid",2022-07-27,"LL",0.0249389196705412,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,2.39547062606817e-06
"315","Urocanic acid",2022-07-27,"RH",0.00967572351854173,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.10282867188696e-07
