"compound","filename","replicate","mz","rt","treatment","date","area_per_L"
"Turicine","Smp_27July-C_1","1",160.097369,548.4,"C",2023-07-27,2923783.25358852
"Turicine","Smp_27July-C_2","2",160.097369,546.6,"C",2023-07-27,2221766.98564593
"Turicine","Smp_27July-C_3","3",160.097369,549,"C",2023-07-27,4822800.9569378
"Turicine","Smp_27July-LH_1","1",160.097369,546,"LH",2023-07-27,38265672.7272727
"Turicine","Smp_27July-LH_2","2",160.097369,546,"LH",2023-07-27,5695178.6163522
"Turicine","Smp_27July-LH_3","3",160.097369,546,"LH",2023-07-27,10710944.973545
"Turicine","Smp_27July-LL_1","1",160.097369,549,"LL",2023-07-27,1905640.66985646
"Turicine","Smp_27July-LL_2","2",160.097369,547.2,"LL",2023-07-27,69629933.0143541
"Turicine","Smp_27July-LL_3","3",160.097369,544.8,"LL",2023-07-27,54908287.0813397
"Turicine","Smp_27July-RH_1","1",160.097369,549.6,"RH",2023-07-27,5593863.30275229
"Turicine","Smp_27July-RH_2","2",160.097369,549,"RH",2023-07-27,6846543.19526627
"Turicine","Smp_27July-RH_3","3",160.097369,549,"RH",2023-07-27,2482720.71005917
"Turicine","Smp_27July-RL_1","1",160.097369,549,"RL",2023-07-27,3014877.51196172
"Turicine","Smp_27July-RL_2","2",160.097369,547.2,"RL",2023-07-27,1140591.38755981
"Turicine","Smp_27July-RL_3","3",160.097369,549.6,"RL",2023-07-27,5103196.1722488
"Turicine","Smp_27July-ZF_1","1",160.097369,547.2,"ZF",2023-07-27,5979059.80861244
"Turicine","Smp_27July-ZF_2","2",160.097369,548.4,"ZF",2023-07-27,11702760.7655502
"Turicine","Smp_27July-ZF_3","3",160.097369,548.4,"ZF",2023-07-27,18168880.3827751
"Turicine","Smp_27July-ZH_1","1",160.097369,550.8,"ZH",2023-07-27,2102735.88516746
"Turicine","Smp_27July-ZH_2","2",160.097369,549,"ZH",2023-07-27,4176188.99521531
"Turicine","Smp_27July-ZH_3","3",160.097369,547.2,"ZH",2023-07-27,38747081.3397129
"Turicine","Smp_27July-ZL_1","1",160.097369,548.4,"ZL",2023-07-27,7871224.45414847
"Turicine","Smp_27July-ZL_2","2",160.097369,549,"ZL",2023-07-27,20335900.4784689
"Turicine","Smp_27July-ZL_3","3",160.097369,547.8,"ZL",2023-07-27,6046040.19138756
"Turicine","Smp_30June-C_1","1",160.097369,547.2,"C",2023-06-30,11961095
"Turicine","Smp_30June-C_2","2",160.097369,549,"C",2023-06-30,34622820
"Turicine","Smp_30June-C_3","3",160.097369,550.2,"C",2023-06-30,10983132
"Turicine","Smp_30June-LH_1","1",160.097369,548.4,"LH",2023-06-30,31207834
"Turicine","Smp_30June-LH_2","2",160.097369,545.4,"LH",2023-06-30,10589841
"Turicine","Smp_30June-LH_3","3",160.097369,547.2,"LH",2023-06-30,14196021
"Turicine","Smp_30June-LL_1","1",160.097369,547.8,"LL",2023-06-30,36447972
"Turicine","Smp_30June-LL_2","2",160.097369,547.2,"LL",2023-06-30,15310271
"Turicine","Smp_30June-LL_3","3",160.097369,547.8,"LL",2023-06-30,15580751
"Turicine","Smp_30June-RH_1","1",160.097369,546,"RH",2023-06-30,13902623
"Turicine","Smp_30June-RH_2","2",160.097369,548.4,"RH",2023-06-30,15373451
"Turicine","Smp_30June-RH_3","3",160.097369,547.2,"RH",2023-06-30,20040604
"Turicine","Smp_30June-RL_1","1",160.097369,545.4,"RL",2023-06-30,11083180
"Turicine","Smp_30June-RL_2","2",160.097369,545.4,"RL",2023-06-30,26526490
"Turicine","Smp_30June-RL_3","3",160.097369,547.2,"RL",2023-06-30,13225918
"Turicine","Smp_30June-ZF_1","1",160.097369,548.4,"ZF",2023-06-30,18362084
"Turicine","Smp_30June-ZF_2","2",160.097369,547.2,"ZF",2023-06-30,7497868.5
"Turicine","Smp_30June-ZF_3","3",160.097369,546.6,"ZF",2023-06-30,6718135.5
"Turicine","Smp_30June-ZH_1","1",160.097369,549,"ZH",2023-06-30,19307238
"Turicine","Smp_30June-ZH_2","2",160.097369,549.6,"ZH",2023-06-30,8136997.5
"Turicine","Smp_30June-ZH_3","3",160.097369,547.2,"ZH",2023-06-30,6612755.23809524
"Turicine","Smp_30June-ZL_1","1",160.097369,547.2,"ZL",2023-06-30,14875346
"Turicine","Smp_30June-ZL_2","2",160.097369,546,"ZL",2023-06-30,9612565
"Turicine","Smp_30June-ZL_3","3",160.097369,547.2,"ZL",2023-06-30,21106036
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-C_1","1",162.076634,666.6,"C",2023-07-14,750530.14354067
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-C_2","2",162.076634,661.8,"C",2023-07-14,236081.818181818
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-C_3","3",162.076634,663,"C",2023-07-14,544822.009569378
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-LH_1","1",162.076634,666,"LH",2023-07-14,1671977.99043062
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-LH_2","2",162.076634,665.4,"LH",2023-07-14,1337034.44976077
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-LH_3","3",162.076634,652.8,"LH",2023-07-14,1778855.02392345
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-LL_1","1",162.076634,657.6,"LL",2023-07-14,827872.727272727
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-LL_2","2",162.076634,667.2,"LL",2023-07-14,501878.468899522
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-LL_3","3",162.076634,662.4,"LL",2023-07-14,1355166.02870813
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-RH_1","1",162.076634,657,"RH",2023-07-14,1729777.51196172
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-RH_2","2",162.076634,667.2,"RH",2023-07-14,721741.148325359
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-RH_3","3",162.076634,662.4,"RH",2023-07-14,2714508.13397129
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-RL_1","1",162.076634,666.6,"RL",2023-07-14,1142104.3062201
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-RL_2","2",162.076634,663,"RL",2023-07-14,2359895.215311
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-RL_3","3",162.076634,670.2,"RL",2023-07-14,1215097.1291866
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZF_1","1",162.076634,654,"ZF",2023-07-14,418750.23923445
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZF_2","2",162.076634,666.6,"ZF",2023-07-14,530771.291866029
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZF_3","3",162.076634,666.6,"ZF",2023-07-14,644316.267942584
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZH_1","1",162.076634,664.8,"ZH",2023-07-14,386406.698564593
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZH_2","2",162.076634,666.6,"ZH",2023-07-14,611994.736842105
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZH_3","3",162.076634,669.6,"ZH",2023-07-14,492839.234449761
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZL_1","1",162.076634,664.8,"ZL",2023-07-14,466036.842105263
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZL_2","2",162.076634,656.4,"ZL",2023-07-14,845049.76076555
"(R)-2-(Methylamino)pentanedioic acid","Smp_14July-ZL_3","3",162.076634,664.8,"ZL",2023-07-14,603851.196172249
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-C_1","1",162.076634,663,"C",2023-07-21,1856279.42583732
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-C_2","2",162.076634,655.8,"C",2023-07-21,759319.138755981
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-C_3","3",162.076634,664.2,"C",2023-07-21,592113.397129187
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-LH_1","1",162.076634,653.4,"LH",2023-07-21,1466082.77511962
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-LH_2","2",162.076634,657,"LH",2023-07-21,1107042.45810056
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-LH_3","3",162.076634,670.2,"LH",2023-07-21,2578539.15343915
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-LL_1","1",162.076634,669.6,"LL",2023-07-21,862670.813397129
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-LL_2","2",162.076634,660.6,"LL",2023-07-21,594264.593301435
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-LL_3","3",162.076634,665.4,"LL",2023-07-21,1240433.97129187
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-RH_1","1",162.076634,660,"RH",2023-07-21,1619816.74641148
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-RH_2","2",162.076634,662.4,"RH",2023-07-21,1142410.05586592
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-RH_3","3",162.076634,664.2,"RH",2023-07-21,568300.4784689
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-RL_1","1",162.076634,664.2,"RL",2023-07-21,1058906.22009569
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-RL_2","2",162.076634,666,"RL",2023-07-21,398282.775119617
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-RL_3","3",162.076634,654.6,"RL",2023-07-21,1459820.63492064
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZF_1","1",162.076634,664.8,"ZF",2023-07-21,460224.880382775
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZF_2","2",162.076634,665.4,"ZF",2023-07-21,362656.937799043
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZF_3","3",162.076634,666.6,"ZF",2023-07-21,925819.138755981
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZH_1","1",162.076634,663,"ZH",2023-07-21,855353.588516746
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZH_2","2",162.076634,667.2,"ZH",2023-07-21,485999.043062201
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZH_3","3",162.076634,663,"ZH",2023-07-21,792951.674641148
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZL_1","1",162.076634,663,"ZL",2023-07-21,568710.52631579
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZL_2","2",162.076634,657,"ZL",2023-07-21,350531.100478469
"(R)-2-(Methylamino)pentanedioic acid","Smp_21July-ZL_3","3",162.076634,653.4,"ZL",2023-07-21,541041.148325359
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-C_1","1",162.076634,660,"C",2023-07-27,1238486.12440191
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-C_2","2",162.076634,651.6,"C",2023-07-27,1670717.70334928
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-C_3","3",162.076634,667.2,"C",2023-07-27,375852.631578947
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-LH_1","1",162.076634,658.8,"LH",2023-07-27,1028326.31578947
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-LH_2","2",162.076634,660,"LH",2023-07-27,684783.647798742
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-LH_3","3",162.076634,653.4,"LH",2023-07-27,1570990.47619048
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-LL_1","1",162.076634,663.6,"LL",2023-07-27,411918.660287081
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-LL_2","2",162.076634,673.2,"LL",2023-07-27,909296.650717703
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-LL_3","3",162.076634,654,"LL",2023-07-27,790524.880382775
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-RH_1","1",162.076634,666.6,"RH",2023-07-27,1898080.73394495
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-RH_2","2",162.076634,663.6,"RH",2023-07-27,3299049.70414201
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-RH_3","3",162.076634,659.4,"RH",2023-07-27,600236.094674556
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-RL_1","1",162.076634,661.2,"RL",2023-07-27,747294.258373206
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-RL_2","2",162.076634,652.2,"RL",2023-07-27,394484.688995215
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-RL_3","3",162.076634,660,"RL",2023-07-27,1229796.1722488
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZF_1","1",162.076634,664.8,"ZF",2023-07-27,572839.71291866
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZF_2","2",162.076634,668.4,"ZF",2023-07-27,648576.555023924
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZF_3","3",162.076634,666,"ZF",2023-07-27,654575.119617225
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZH_1","1",162.076634,664.8,"ZH",2023-07-27,1348449.28229665
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZH_2","2",162.076634,664.8,"ZH",2023-07-27,859053.588516746
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZH_3","3",162.076634,669.6,"ZH",2023-07-27,2001675.11961722
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZL_1","1",162.076634,666.6,"ZL",2023-07-27,1274282.09606987
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZL_2","2",162.076634,668.4,"ZL",2023-07-27,531134.449760766
"(R)-2-(Methylamino)pentanedioic acid","Smp_27July-ZL_3","3",162.076634,675,"ZL",2023-07-27,640637.799043062
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-C_1","1",162.076634,659.4,"C",2023-06-30,2324873
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-C_2","2",162.076634,663,"C",2023-06-30,569065
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-C_3","3",162.076634,662.4,"C",2023-06-30,329474
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-LH_1","1",162.076634,663.6,"LH",2023-06-30,603734
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-LH_2","2",162.076634,658.8,"LH",2023-06-30,1200949.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-LH_3","3",162.076634,658.2,"LH",2023-06-30,1491272
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-LL_1","1",162.076634,659.4,"LL",2023-06-30,1993695.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-LL_2","2",162.076634,664.2,"LL",2023-06-30,414676.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-LL_3","3",162.076634,647.4,"LL",2023-06-30,587128
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-RH_1","1",162.076634,647.4,"RH",2023-06-30,1158132
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-RH_2","2",162.076634,668.4,"RH",2023-06-30,648266
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-RH_3","3",162.076634,658.2,"RH",2023-06-30,568035.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-RL_1","1",162.076634,649.2,"RL",2023-06-30,1397093.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-RL_2","2",162.076634,649.2,"RL",2023-06-30,747244
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-RL_3","3",162.076634,649.2,"RL",2023-06-30,593457
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZF_1","1",162.076634,661.8,"ZF",2023-06-30,1337338
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZF_2","2",162.076634,661.2,"ZF",2023-06-30,287387
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZF_3","3",162.076634,665.4,"ZF",2023-06-30,383777
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZH_1","1",162.076634,666,"ZH",2023-06-30,1075898.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZH_2","2",162.076634,663,"ZH",2023-06-30,940425
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZH_3","3",162.076634,662.4,"ZH",2023-06-30,611037.619047619
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZL_1","1",162.076634,663,"ZL",2023-06-30,509164.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZL_2","2",162.076634,649.2,"ZL",2023-06-30,1767296.5
"(R)-2-(Methylamino)pentanedioic acid","Smp_30June-ZL_3","3",162.076634,659.4,"ZL",2023-06-30,867043.5
"L-2-Aminoadipic acid","Smp_14July-C_1","1",162.076634,772.2,"C",2023-07-14,18718145.4545455
"L-2-Aminoadipic acid","Smp_14July-C_2","2",162.076634,759,"C",2023-07-14,815154.545454546
"L-2-Aminoadipic acid","Smp_14July-C_3","3",162.076634,768,"C",2023-07-14,943735.406698565
"L-2-Aminoadipic acid","Smp_14July-LH_1","1",162.076634,772.8,"LH",2023-07-14,15005852.6315789
"L-2-Aminoadipic acid","Smp_14July-LH_2","2",162.076634,768.6,"LH",2023-07-14,2432300
"L-2-Aminoadipic acid","Smp_14July-LH_3","3",162.076634,755.4,"LH",2023-07-14,6073852.63157895
"L-2-Aminoadipic acid","Smp_14July-LL_1","1",162.076634,755.4,"LL",2023-07-14,2222094.25837321
"L-2-Aminoadipic acid","Smp_14July-LL_2","2",162.076634,769.2,"LL",2023-07-14,4312201.9138756
"L-2-Aminoadipic acid","Smp_14July-LL_3","3",162.076634,763.8,"LL",2023-07-14,3666311.48325359
"L-2-Aminoadipic acid","Smp_14July-RH_1","1",162.076634,758.4,"RH",2023-07-14,7084745.45454546
"L-2-Aminoadipic acid","Smp_14July-RH_2","2",162.076634,771.6,"RH",2023-07-14,22439022.0095694
"L-2-Aminoadipic acid","Smp_14July-RH_3","3",162.076634,769.8,"RH",2023-07-14,3634997.1291866
"L-2-Aminoadipic acid","Smp_14July-RL_1","1",162.076634,769.8,"RL",2023-07-14,4495122.96650718
"L-2-Aminoadipic acid","Smp_14July-RL_2","2",162.076634,770.4,"RL",2023-07-14,9876490.90909091
"L-2-Aminoadipic acid","Smp_14July-RL_3","3",162.076634,775.2,"RL",2023-07-14,6692548.32535885
"L-2-Aminoadipic acid","Smp_14July-ZF_1","1",162.076634,757.2,"ZF",2023-07-14,1842477.03349282
"L-2-Aminoadipic acid","Smp_14July-ZF_2","2",162.076634,769.2,"ZF",2023-07-14,940753.588516747
"L-2-Aminoadipic acid","Smp_14July-ZF_3","3",162.076634,770.4,"ZF",2023-07-14,1928598.5645933
"L-2-Aminoadipic acid","Smp_14July-ZH_1","1",162.076634,769.2,"ZH",2023-07-14,2805457.89473684
"L-2-Aminoadipic acid","Smp_14July-ZH_2","2",162.076634,771.6,"ZH",2023-07-14,2676696.1722488
"L-2-Aminoadipic acid","Smp_14July-ZH_3","3",162.076634,769.2,"ZH",2023-07-14,1477415.31100478
"L-2-Aminoadipic acid","Smp_14July-ZL_1","1",162.076634,768.6,"ZL",2023-07-14,2302711.96172249
"L-2-Aminoadipic acid","Smp_14July-ZL_2","2",162.076634,756,"ZL",2023-07-14,2975546.88995215
"L-2-Aminoadipic acid","Smp_14July-ZL_3","3",162.076634,771.6,"ZL",2023-07-14,5377921.53110048
"L-2-Aminoadipic acid","Smp_21July-C_1","1",162.076634,768,"C",2023-07-21,2102759.80861244
"L-2-Aminoadipic acid","Smp_21July-C_2","2",162.076634,753.6,"C",2023-07-21,759702.392344498
"L-2-Aminoadipic acid","Smp_21July-C_3","3",162.076634,770.4,"C",2023-07-21,1361689.47368421
"L-2-Aminoadipic acid","Smp_21July-LH_1","1",162.076634,755.4,"LH",2023-07-21,3644414.83253589
"L-2-Aminoadipic acid","Smp_21July-LH_2","2",162.076634,751.8,"LH",2023-07-21,4222517.87709497
"L-2-Aminoadipic acid","Smp_21July-LH_3","3",162.076634,772.2,"LH",2023-07-21,5529960.84656085
"L-2-Aminoadipic acid","Smp_21July-LL_1","1",162.076634,773.4,"LL",2023-07-21,1765143.06220096
"L-2-Aminoadipic acid","Smp_21July-LL_2","2",162.076634,763.2,"LL",2023-07-21,1055494.25837321
"L-2-Aminoadipic acid","Smp_21July-LL_3","3",162.076634,770.4,"LL",2023-07-21,1029223.44497608
"L-2-Aminoadipic acid","Smp_21July-RH_1","1",162.076634,755.4,"RH",2023-07-21,9188662.20095694
"L-2-Aminoadipic acid","Smp_21July-RH_2","2",162.076634,757.2,"RH",2023-07-21,6915154.18994413
"L-2-Aminoadipic acid","Smp_21July-RH_3","3",162.076634,752.4,"RH",2023-07-21,8608276.55502392
"L-2-Aminoadipic acid","Smp_21July-RL_1","1",162.076634,771,"RL",2023-07-21,7851155.98086124
"L-2-Aminoadipic acid","Smp_21July-RL_2","2",162.076634,768.6,"RL",2023-07-21,530698.564593302
"L-2-Aminoadipic acid","Smp_21July-RL_3","3",162.076634,756.6,"RL",2023-07-21,4658749.73544974
"L-2-Aminoadipic acid","Smp_21July-ZF_1","1",162.076634,771.6,"ZF",2023-07-21,3809066.50717703
"L-2-Aminoadipic acid","Smp_21July-ZF_2","2",162.076634,771.6,"ZF",2023-07-21,2981876.07655502
"L-2-Aminoadipic acid","Smp_21July-ZF_3","3",162.076634,769.8,"ZF",2023-07-21,662567.464114833
"L-2-Aminoadipic acid","Smp_21July-ZH_1","1",162.076634,766.8,"ZH",2023-07-21,877642.583732057
"L-2-Aminoadipic acid","Smp_21July-ZH_2","2",162.076634,767.4,"ZH",2023-07-21,540941.626794258
"L-2-Aminoadipic acid","Smp_21July-ZH_3","3",162.076634,763.8,"ZH",2023-07-21,2274983.73205742
"L-2-Aminoadipic acid","Smp_21July-ZL_1","1",162.076634,769.8,"ZL",2023-07-21,1104851.67464115
"L-2-Aminoadipic acid","Smp_21July-ZL_2","2",162.076634,757.2,"ZL",2023-07-21,1943307.65550239
"L-2-Aminoadipic acid","Smp_21July-ZL_3","3",162.076634,755.4,"ZL",2023-07-21,1335971.77033493
"L-2-Aminoadipic acid","Smp_27July-C_1","1",162.076634,765.6,"C",2023-07-27,2488209.09090909
"L-2-Aminoadipic acid","Smp_27July-C_2","2",162.076634,753.6,"C",2023-07-27,5917086.60287081
"L-2-Aminoadipic acid","Smp_27July-C_3","3",162.076634,768.6,"C",2023-07-27,796121.052631579
"L-2-Aminoadipic acid","Smp_27July-LH_1","1",162.076634,767.4,"LH",2023-07-27,1595396.6507177
"L-2-Aminoadipic acid","Smp_27July-LH_2","2",162.076634,765,"LH",2023-07-27,2510156.60377358
"L-2-Aminoadipic acid","Smp_27July-LH_3","3",162.076634,753.6,"LH",2023-07-27,6896563.49206349
"L-2-Aminoadipic acid","Smp_27July-LL_1","1",162.076634,768.6,"LL",2023-07-27,741371.291866029
"L-2-Aminoadipic acid","Smp_27July-LL_2","2",162.076634,770.4,"LL",2023-07-27,2483281.33971292
"L-2-Aminoadipic acid","Smp_27July-LL_3","3",162.076634,756.6,"LL",2023-07-27,4026170.33492823
"L-2-Aminoadipic acid","Smp_27July-RH_1","1",162.076634,768.6,"RH",2023-07-27,4903416.51376147
"L-2-Aminoadipic acid","Smp_27July-RH_2","2",162.076634,772.2,"RH",2023-07-27,13650549.112426
"L-2-Aminoadipic acid","Smp_27July-RH_3","3",162.076634,760.8,"RH",2023-07-27,2814551.47928994
"L-2-Aminoadipic acid","Smp_27July-RL_1","1",162.076634,769.2,"RL",2023-07-27,5069552.15311005
"L-2-Aminoadipic acid","Smp_27July-RL_2","2",162.076634,754.8,"RL",2023-07-27,2421053.58851675
"L-2-Aminoadipic acid","Smp_27July-RL_3","3",162.076634,764.4,"RL",2023-07-27,2638734.92822967
"L-2-Aminoadipic acid","Smp_27July-ZF_1","1",162.076634,769.8,"ZF",2023-07-27,1640464.11483254
"L-2-Aminoadipic acid","Smp_27July-ZF_2","2",162.076634,769.2,"ZF",2023-07-27,516452.631578947
"L-2-Aminoadipic acid","Smp_27July-ZF_3","3",162.076634,769.2,"ZF",2023-07-27,781285.645933014
"L-2-Aminoadipic acid","Smp_27July-ZH_1","1",162.076634,771,"ZH",2023-07-27,1244824.88038278
"L-2-Aminoadipic acid","Smp_27July-ZH_2","2",162.076634,768,"ZH",2023-07-27,2338559.80861244
"L-2-Aminoadipic acid","Smp_27July-ZH_3","3",162.076634,769.8,"ZH",2023-07-27,3458589.95215311
"L-2-Aminoadipic acid","Smp_27July-ZL_1","1",162.076634,772.2,"ZL",2023-07-27,2410342.3580786
"L-2-Aminoadipic acid","Smp_27July-ZL_2","2",162.076634,771.6,"ZL",2023-07-27,3989903.8277512
"L-2-Aminoadipic acid","Smp_27July-ZL_3","3",162.076634,773.4,"ZL",2023-07-27,1065684.68899522
"L-2-Aminoadipic acid","Smp_30June-C_1","1",162.076634,762.6,"C",2023-06-30,1703774.5
"L-2-Aminoadipic acid","Smp_30June-C_2","2",162.076634,769.8,"C",2023-06-30,3169558.5
"L-2-Aminoadipic acid","Smp_30June-C_3","3",162.076634,765,"C",2023-06-30,1336423.5
"L-2-Aminoadipic acid","Smp_30June-LH_1","1",162.076634,757.8,"LH",2023-06-30,7891000.5
"L-2-Aminoadipic acid","Smp_30June-LH_2","2",162.076634,765,"LH",2023-06-30,2002473
"L-2-Aminoadipic acid","Smp_30June-LH_3","3",162.076634,764.4,"LH",2023-06-30,1569647.5
"L-2-Aminoadipic acid","Smp_30June-LL_1","1",162.076634,766.8,"LL",2023-06-30,4098774
"L-2-Aminoadipic acid","Smp_30June-LL_2","2",162.076634,774,"LL",2023-06-30,1163723.5
